298;0.609286
299;0.611123
300;0.608833
301;0.610358
302;0.609611
303;0.609951
304;0.609061
305;0.610234
306;0.608302
307;0.610839
308;0.609409
309;0.609744
310;0.608314
311;0.610819
312;0.608882
313;0.611367
314;0.610643
315;0.609675
316;0.608947
317;0.611400
318;0.609618
319;0.611305
320;0.609990
321;0.610310
322;0.609072
323;0.610827
324;0.609120
325;0.609922
326;0.609234
327;0.609554
328;0.608817
329;0.610222
330;0.607998
331;0.610354
332;0.609659
333;0.609898
334;0.609228
335;0.610301
336;0.608374
337;0.610686
338;0.609809
339;0.610115
340;0.608746
341;0.610340
342;0.608623
343;0.610077
344;0.609375
345;0.608805
346;0.608164
347;0.610411
348;0.608758
349;0.610988
350;0.609461
351;0.609500
352;0.608624
353;0.610831
354;0.609236
355;0.610252
356;0.609606
357;0.609208
358;0.608587
359;0.610757
360;0.608850
361;0.610730
362;0.610108
363;0.610090
364;0.608916
365;0.609908
366;0.608371
367;0.610495
368;0.609781
369;0.610006
370;0.608817
371;0.610073
372;0.608531
373;0.610620
374;0.609647
375;0.609244
376;0.608611
377;0.610115
378;0.608403
379;0.610459
380;0.609245
381;0.609523
382;0.608940
383;0.610973
384;0.609531
385;0.609607
386;0.609030
387;0.609252
388;0.608666
389;0.610669
390;0.608803
391;0.610298
392;0.609375
393;0.609645
394;0.609079
395;0.609998
396;0.608452
397;0.610416
398;0.609852
399;0.609513
400;0.608469
401;0.610413
402;0.609013
403;0.610428
404;0.609861
405;0.609486
406;0.608526
407;0.609886
408;0.608438
409;0.610344
410;0.609274
411;0.609533
412;0.608982
413;0.610117
414;0.608713
415;0.609592
416;0.608884
417;0.609141
418;0.608291
419;0.610153
420;0.608339
421;0.610192
422;0.609662
423;0.609868
424;0.609308
425;0.609988
426;0.608670
427;0.609771
428;0.609240
429;0.609011
430;0.607999
431;0.609810
432;0.608534
433;0.610334
434;0.609436
435;0.609005
436;0.608487
437;0.609853
438;0.608573
439;0.610349
440;0.609230
441;0.609062
442;0.608275
443;0.610036
444;0.608752
445;0.609575
446;0.609076
447;0.609317
448;0.608513
449;0.610250
450;0.608726
451;0.609963
452;0.609459
453;0.609695
454;0.609205
455;0.609313
456;0.608028
457;0.609737
458;0.609251
459;0.609334
460;0.608351
461;0.610043
462;0.608530
463;0.610214
464;0.609668
465;0.609268
466;0.608793
467;0.610462
468;0.609171
469;0.610176
470;0.609249
471;0.609477
472;0.608980
473;0.610162
474;0.608979
475;0.609609
476;0.608745
477;0.608938
478;0.608476
479;0.610105
480;0.608676
481;0.609882
482;0.609420
483;0.609163
484;0.608527
485;0.609285
486;0.608152
487;0.609755
488;0.609274
489;0.609495
490;0.608409
491;0.609998
492;0.608843
493;0.610062
494;0.609365
495;0.608864
496;0.608363
497;0.609318
498;0.608196
499;0.609761
500;0.608924
501;0.609141
502;0.608701
503;0.610251
504;0.608966
505;0.609693
506;0.609004
507;0.609032
508;0.608589
509;0.610122
510;0.608716
511;0.609645
512;0.609219
513;0.609308
514;0.608878
515;0.609592
516;0.608493
517;0.609584
518;0.608842
519;0.609053
520;0.608132
521;0.609632
522;0.608531
523;0.610023
524;0.609591
525;0.609012
526;0.608593
527;0.609742
528;0.608582
529;0.609900
530;0.609082
531;0.609258
532;0.608496
533;0.609594
534;0.608548
535;0.609237
536;0.608804
537;0.609008
538;0.608598
539;0.609233
540;0.607966
541;0.609411
542;0.609002
543;0.609203
544;0.608696
545;0.609373
546;0.608109
547;0.609537
548;0.609126
549;0.609298
550;0.608407
551;0.609520
552;0.608469
553;0.609331
554;0.608932
555;0.608610
556;0.608208
557;0.609610
558;0.608584
559;0.609634
560;0.608683
561;0.608549
562;0.608158
563;0.609545
564;0.608543
565;0.609197
566;0.608807
567;0.608677
568;0.608272
569;0.609644
570;0.608393
571;0.609761
572;0.609098
573;0.609288
574;0.608624
575;0.609171
576;0.608215
577;0.609568
578;0.609089
579;0.609278
580;0.608511
581;0.609333
582;0.608374
583;0.609349
584;0.608953
585;0.608556
586;0.608181
587;0.609512
588;0.608413
589;0.609462
590;0.608730
591;0.608917
592;0.608505
593;0.609821
594;0.608790
595;0.608915
596;0.608540
597;0.608725
598;0.608167
599;0.609472
600;0.608331
601;0.609630
602;0.608997
603;0.609157
604;0.608786
605;0.609180
606;0.608260
607;0.609547
608;0.609102
609;0.608915
610;0.608210
611;0.609178
612;0.608214
613;0.609489
614;0.609128
615;0.608841
616;0.608131
617;0.609398
618;0.608495
619;0.609757
620;0.609040
621;0.609134
622;0.608779
623;0.609547
624;0.608581
625;0.609196
626;0.608843
627;0.608734
628;0.608379
629;0.609358
630;0.608151
631;0.609389
632;0.609024
633;0.609198
634;0.608850
635;0.609434
636;0.608547
637;0.609122
638;0.608590
639;0.608744
640;0.608093
641;0.609313
642;0.608445
643;0.609659
644;0.609040
645;0.608769
646;0.608266
647;0.609473
648;0.608622
649;0.609502
650;0.608764
651;0.608595
652;0.608254
653;0.609450
654;0.608598
655;0.609165
656;0.608796
657;0.608946
658;0.608372
659;0.609557
660;0.608446
661;0.609627
662;0.609293
663;0.609204
664;0.608858
665;0.608982
666;0.608128
667;0.609076
668;0.608741
669;0.608907
670;0.608267
671;0.609120
672;0.608159
673;0.609321
674;0.608993
675;0.608770
676;0.608336
677;0.609490
678;0.608668
679;0.609375
680;0.608692
681;0.608855
682;0.608360
683;0.609504
684;0.608647
685;0.609190
686;0.608664
687;0.608826
688;0.608477
689;0.609341
690;0.608315
691;0.609446
692;0.609123
693;0.608865
694;0.608549
695;0.609084
696;0.608260
697;0.609151
698;0.608835
699;0.608994
700;0.608235
701;0.609350
702;0.608491
703;0.609384
704;0.608945
705;0.608700
706;0.608389
707;0.609070
708;0.608276
709;0.609379
710;0.608774
711;0.608914
712;0.608594
713;0.609484
714;0.608532
715;0.608708
716;0.608398
717;0.608554
718;0.608249
719;0.609336
720;0.608385
721;0.609054
722;0.608680
723;0.608834
724;0.608527
725;0.608980
726;0.608138
727;0.609213
728;0.608628
729;0.608788
730;0.608202
731;0.609055
732;0.608287
733;0.609354
734;0.609053
735;0.608641
736;0.608288
737;0.609068
738;0.608300
739;0.609358
740;0.608764
741;0.608695
742;0.608189
743;0.609241
744;0.608472
745;0.608973
746;0.608678
747;0.608813
748;0.608330
749;0.608974
750;0.608062
751;0.609104
752;0.608786
753;0.608934
754;0.608502
755;0.608996
756;0.608142
757;0.609175
758;0.608884
759;0.608808
760;0.608205
761;0.609232
762;0.608502
763;0.609134
764;0.608843
765;0.608564
766;0.608278
767;0.609059
768;0.608342
769;0.609359
770;0.608587
771;0.608732
772;0.608444
773;0.609455
774;0.608722
775;0.609150
776;0.608857
777;0.608722
778;0.608440
779;0.609252
780;0.608322
781;0.609060
782;0.608655
783;0.608745
784;0.608287
785;0.608763
786;0.608057
787;0.609051
788;0.608768
789;0.608910
790;0.608369
791;0.608980
792;0.608208
793;0.608965
794;0.608688
795;0.608474
796;0.608196
797;0.609177
798;0.608330
799;0.609114
800;0.608592
801;0.608719
802;0.608446
803;0.609165
804;0.608467
805;0.608586
806;0.608185
807;0.608325
808;0.608045
809;0.609012
810;0.608168
811;0.609132
812;0.608652
813;0.608790
814;0.608381
815;0.608840
816;0.608118
817;0.608895
818;0.608627
819;0.608430
820;0.607899
821;0.608852
822;0.608176
823;0.609126
824;0.608851
825;0.608551
826;0.608098
827;0.609044
828;0.608344
829;0.609287
830;0.608772
831;0.608906
832;0.608553
833;0.609030
834;0.608364
835;0.608812
836;0.608387
837;0.608475
838;0.608215
839;0.609146
840;0.608241
841;0.609092
842;0.608831
843;0.608963
844;0.608700
845;0.609008
846;0.608340
847;0.608745
848;0.608467
849;0.608599
850;0.608054
851;0.608813
852;0.608156
853;0.609073
854;0.608635
855;0.608394
856;0.608130
857;0.609043
858;0.608276
859;0.609186
860;0.608679
861;0.608561
862;0.608307
863;0.609213
864;0.608575
865;0.609008
866;0.608754
867;0.608798
868;0.608352
869;0.609018
870;0.608211
871;0.608903
872;0.608644
873;0.608762
874;0.608406
875;0.608584
876;0.607946
877;0.608838
878;0.608588
879;0.608716
880;0.608160
881;0.609048
882;0.608315
883;0.609201
884;0.608806
885;0.608616
886;0.608369
887;0.609250
888;0.608609
889;0.609154
890;0.608674
891;0.608669
892;0.608421
893;0.609136
894;0.608515
895;0.608934
896;0.608532
897;0.608488
898;0.608245
899;0.608971
900;0.608211
901;0.608912
902;0.608545
903;0.608435
904;0.608186
905;0.608600
906;0.607989
907;0.608851
908;0.608608
909;0.608721
910;0.608080
911;0.608939
912;0.608297
913;0.608932
914;0.608692
915;0.608509
916;0.608268
917;0.608797
918;0.608155
919;0.609006
920;0.608515
921;0.608637
922;0.608400
923;0.609054
924;0.608299
925;0.608667
926;0.608431
927;0.608543
928;0.608273
929;0.609115
930;0.608361
931;0.608799
932;0.608561
933;0.608682
934;0.608448
935;0.608611
936;0.607969
937;0.608804
938;0.608407
939;0.608527
940;0.608066
941;0.608897
942;0.608308
943;0.608998
944;0.608750
945;0.608430
946;0.608083
947;0.608909
948;0.608319
949;0.608957
950;0.608473
951;0.608592
952;0.608161
953;0.608982
954;0.608392
955;0.608785
956;0.608554
957;0.608505
958;0.608277
959;0.608784
960;0.608072
961;0.608821
962;0.608490
963;0.608598
964;0.608369
965;0.608758
966;0.608064
967;0.608874
968;0.608555
969;0.608527
970;0.608089
971;0.608895
972;0.608328
973;0.608828
974;0.608603
975;0.608365
976;0.608127
977;0.608928
978;0.608360
979;0.608955
980;0.608412
981;0.608519
982;0.608297
983;0.609092
984;0.608516
985;0.608897
986;0.608584
987;0.608485
988;0.608139
989;0.608799
990;0.608059
991;0.608849
992;0.608598
993;0.608711
994;0.608337
995;0.608715
996;0.608155
997;0.608939
998;0.608719
999;0.608800
1000;0.608383
